date,pnl_pct,fold_id
2020-09-16,0.0,3
2020-09-17,0.0,3
2020-09-18,0.0,3
2020-09-21,0.0,3
2020-09-22,0.0,3
2020-09-23,0.0,3
2020-09-24,0.0,3
2020-09-25,0.0,3
2020-09-28,0.0,3
2020-09-29,0.0005708020353023535,3
2020-09-30,-0.0012703232913496842,3
2020-10-01,-0.003127435459721273,3
2020-10-02,0.003830684641219495,3
2020-10-05,0.00019649435666369008,3
2020-10-06,0.0023142792225938624,3
2020-10-07,-0.0008699632434249205,3
2020-10-08,0.000118142041386049,3
2020-10-09,-0.00029684299078391874,3
2020-10-12,-0.004428107359278899,3
2020-10-13,-0.001995550541483815,3
2020-10-14,0.005409189862534136,3
2020-10-15,0.0,3
2020-10-16,0.0,3
2020-10-19,0.0,3
2020-10-20,0.0,3
2020-10-21,0.0,3
2020-10-22,0.0,3
2020-10-23,0.001815388651719596,3
2020-10-26,-0.0020701064757591148,3
2020-10-27,0.00166026505413841,3
2020-10-28,0.0008123029895930056,3
2020-10-29,0.0,3
2020-10-30,0.0,3
2020-11-02,0.0,3
2020-11-03,0.0,3
2020-11-04,0.0,3
2020-11-05,-0.0013995977309357865,3
2020-11-06,0.001551501443295189,3
2020-11-09,0.023375359528784223,3
2020-11-10,0.0,3
2020-11-11,0.0,3
2020-11-12,0.0,3
2020-11-13,0.0,3
2020-11-16,0.0,3
2020-11-17,0.0,3
2020-11-18,0.0,3
2020-11-19,0.0,3
2020-11-20,0.0,3
2020-11-23,0.0,3
2020-11-24,0.0,3
2020-11-25,0.0,3
2020-11-27,0.0,3
2020-11-30,0.0,3
2020-12-01,0.0,4
2020-12-02,0.0,4
2020-12-03,0.0,4
2020-12-04,0.0,4
2020-12-07,0.0,4
2020-12-08,0.0,4
2020-12-09,0.0,4
2020-12-10,-0.00018789950561526325,4
2020-12-11,0.0031749160994671843,4
2020-12-14,-0.0012464373891967195,4
2020-12-15,-0.003372337889511634,4
2020-12-16,0.002580957928783212,4
2020-12-17,-0.0005377594857881585,4
2020-12-18,-0.0007213372169266874,4
2020-12-21,-0.003840375879443858,4
2020-12-22,-0.0028796475956177625,4
2020-12-23,0.005639573265899811,4
2020-12-24,0.0001693074104229808,4
2020-12-28,0.00029064849314441865,4
2020-12-29,0.005042282686308797,4
2020-12-30,0.0002909176749517073,4
2020-12-31,0.0048437557108444995,4
2021-01-04,0.0022601559204342703,4
2021-01-05,0.000416436728840619,4
2021-01-06,0.00740714708696899,4
2021-01-07,0.0,4
2021-01-08,0.0,4
2021-01-11,0.0,4
2021-01-12,0.0,4
2021-01-13,0.0,4
2021-01-14,0.0,4
2021-01-15,0.0,4
2021-01-19,0.0,4
2021-01-20,0.0,4
2021-01-21,0.0,4
2021-01-22,0.0,4
2021-01-25,0.0,4
2021-01-26,0.0,4
2021-01-27,0.0,4
2021-01-28,0.0,4
2021-01-29,0.0,4
2021-02-01,0.0,4
2021-02-02,0.0019100826230160628,4
2021-02-03,0.006647430462328963,4
2021-02-04,0.0,4
2021-02-05,0.0,4
2021-02-08,0.0,4
2021-02-09,0.0,4
2021-02-10,0.0,4
2021-02-11,0.0,4
2021-02-12,0.00048174447555204836,4
2021-02-16,-0.0034642254129620964,4
2021-02-17,0.002719846007624538,4
2021-02-18,0.0007272455421438728,4
2021-02-19,-0.00016074961658163467,4
2021-02-22,0.01275872854628557,4
2021-02-23,0.0,4
2021-02-24,-0.004016158105967338,4
2021-02-25,0.0017426212340103664,4
2021-02-26,-0.0009262324668166677,4
2021-03-01,0.0,5
2021-03-02,0.0,5
2021-03-03,0.0,5
2021-03-04,0.0,5
2021-03-05,0.0,5
2021-03-08,-0.0027373060302734453,5
2021-03-09,0.00946673436728962,5
2021-03-10,0.001547154323603861,5
2021-03-11,0.002627079934415244,5
2021-03-12,-0.0014256352542239004,5
2021-03-15,0.0006186848906311049,5
2021-03-16,-0.0016717159492762868,5
2021-03-17,0.002563597662889494,5
2021-03-18,-0.0009056795378171723,5
2021-03-19,0.0007442890522220136,5
2021-03-22,0.0020814952012393473,5
2021-03-23,0.0,5
2021-03-24,0.0,5
2021-03-25,0.0,5
2021-03-26,0.0,5
2021-03-29,0.0021558031222832508,5
2021-03-30,0.00033100600736735153,5
2021-03-31,0.0006778885555045466,5
2021-04-01,-0.0014654832932414763,5
2021-04-05,-0.0025203924763891328,5
2021-04-06,0.002618389895289175,5
2021-04-07,-0.002979607305774956,5
2021-04-08,0.0015485444086613676,5
2021-04-09,-0.0014800511670661765,5
2021-04-12,0.0007826868378544294,5
2021-04-13,0.0,5
2021-04-14,0.0,5
2021-04-15,-0.00018880219178063484,5
2021-04-16,-0.00021939975760509878,5
2021-04-19,-0.0010982346956305289,5
2021-04-20,0.000642053038894197,5
2021-04-21,0.00010111790233646722,5
2021-04-22,-0.0019347310545752006,5
2021-04-23,-0.00018063754921782138,5
2021-04-26,0.004632171868570678,5
2021-04-27,-0.0004717212271677651,5
2021-04-28,0.0005496958318533807,5
2021-04-29,0.0014975768755549623,5
2021-04-30,0.00034510521362429714,5
2021-05-03,-0.00011277199966963636,5
2021-05-04,-0.0006538727987911441,5
2021-05-05,1.824945246120535e-05,5
2021-05-06,0.00038619062315992103,5
2021-05-07,-0.0006325854996886981,5
2021-05-10,0.0018299237726988604,5
2021-05-11,0.0007694671133879893,5
2021-05-12,0.00023589966010306718,5
2021-05-13,-0.0015387885413489233,5
2021-05-14,-0.00013341507247044415,5
2021-05-17,-0.0005485627768745394,5
2021-05-18,0.0007601167608859427,5
2021-05-19,-0.0010231739224079162,5
2021-05-20,0.0008574561589334007,5
2021-05-21,0.00048282236661223443,5
2021-05-24,-0.0001903810465687661,5
2021-05-25,0.00041168716149342366,5
2021-05-26,0.001146157422744043,5
2021-05-27,0.0,5
2021-05-28,0.003522448136918044,5
2021-06-01,0.0,6
2021-06-02,0.0,6
2021-06-03,-0.007244593624115003,6
2021-06-04,0.0029957248312595386,6
2021-06-07,0.005281874877419712,6
2021-06-08,0.0015769342235858463,6
2021-06-09,-0.0033587607691965005,6
2021-06-10,0.009123322870494777,6
2021-06-11,-0.0015690562417811638,6
2021-06-14,0.0009813290806195418,6
2021-06-15,0.00035819386211999316,6
2021-06-16,0.0,6
2021-06-17,0.0,6
2021-06-18,0.0,6
2021-06-21,0.0011415438443918013,6
2021-06-22,-0.0007467530613446405,6
2021-06-23,-0.000784999584406143,6
2021-06-24,0.0016482677094347142,6
2021-06-25,0.0005303108205696461,6
2021-06-28,0.0011654770604203613,6
2021-06-29,-0.00021876190106806526,6
2021-06-30,-0.00028076931188303345,6
2021-07-01,-0.001834232869964758,6
2021-07-02,-0.002142536497592218,6
2021-07-06,-0.0009999468139921808,6
2021-07-07,0.003238641519297536,6
2021-07-08,0.0,6
2021-07-09,0.0,6
2021-07-12,0.0,6
2021-07-13,0.0,6
2021-07-14,0.0,6
2021-07-15,0.0,6
2021-07-16,0.0,6
2021-07-19,0.0,6
2021-07-20,0.0,6
2021-07-21,0.0,6
2021-07-22,0.010568656966404077,6
2021-07-23,0.0,6
2021-07-26,0.0,6
2021-07-27,0.0,6
2021-07-28,0.0,6
2021-07-29,0.0,6
2021-07-30,0.0,6
2021-08-02,0.0,6
2021-08-03,0.0,6
2021-08-04,0.0,6
2021-08-05,0.0,6
2021-08-06,-0.00031740357183585033,6
2021-08-09,0.0009674087571356349,6
2021-08-10,-0.004904338876116854,6
2021-08-11,-0.001112148704221716,6
2021-08-12,0.003827925111860475,6
2021-08-13,-0.0046897197542259406,6
2021-08-16,-0.0033329689857807265,6
2021-08-17,0.00392404708940064,6
2021-08-18,0.0003728854443754148,6
2021-08-19,-0.0013262403603623296,6
2021-08-20,0.0005749649716020322,6
2021-08-23,0.004055205308183485,6
2021-08-24,-0.0019176653847399194,6
2021-08-25,-0.0005228012209327337,6
2021-08-26,0.0,6
2021-08-27,0.0,6
2021-08-30,0.0,6
2021-08-31,0.0,6
2021-09-01,0.0,7
2021-09-02,0.0,7
2021-09-03,0.0,7
2021-09-07,0.0,7
2021-09-08,0.0,7
2021-09-09,0.0,7
2021-09-10,0.0,7
2021-09-13,0.0,7
2021-09-14,0.0,7
2021-09-15,0.0,7
2021-09-16,0.0,7
2021-09-17,0.0,7
2021-09-20,0.001815896881103507,7
2021-09-21,-0.0018159367296036732,7
2021-09-22,-0.0036492052330653335,7
2021-09-23,0.0031466354854128298,7
2021-09-24,-0.0006813475467836172,7
2021-09-27,0.001106717323670292,7
2021-09-28,0.0006039287802503956,7
2021-09-29,0.00021483043286929515,7
2021-09-30,0.0016081114859531898,7
2021-10-01,-0.001274106286634824,7
2021-10-04,-0.00039957748400454296,7
2021-10-05,0.0,7
2021-10-06,0.0,7
2021-10-07,0.0,7
2021-10-08,0.0,7
2021-10-11,0.0,7
2021-10-12,0.0,7
2021-10-13,0.0,7
2021-10-14,0.0,7
2021-10-15,0.0,7
2021-10-18,0.0,7
2021-10-19,0.0,7
2021-10-20,0.0,7
2021-10-21,0.007931505538583572,7
2021-10-22,0.0,7
2021-10-25,0.0,7
2021-10-26,0.0,7
2021-10-27,0.0,7
2021-10-28,0.0,7
2021-10-29,0.0,7
2021-11-01,0.0,7
2021-11-02,0.0,7
2021-11-03,0.0013874313384327763,7
2021-11-04,0.0011197812729191181,7
2021-11-05,0.0006992218890558011,7
2021-11-08,0.0,7
2021-11-09,0.0,7
2021-11-10,0.0,7
2021-11-11,0.0,7
2021-11-12,0.0,7
2021-11-15,0.0,7
2021-11-16,0.0,7
2021-11-17,0.0,7
2021-11-18,0.0,7
2021-11-19,-0.00714561553006654,7
2021-11-22,0.010481497225238723,7
2021-11-23,0.005331132428364027,7
2021-11-24,0.0007297944366948528,7
2021-11-26,-0.00030768473912778926,7
2021-11-29,0.0010494799736089355,7
2021-11-30,-0.008672653933173402,7
2021-12-01,0.0,8
2021-12-02,0.0,8
2021-12-03,0.0,8
2021-12-06,0.0,8
2021-12-07,0.0,8
2021-12-08,0.0,8
2021-12-09,0.0,8
2021-12-10,0.0,8
2021-12-13,0.0,8
2021-12-14,0.0,8
2021-12-15,0.0,8
2021-12-16,0.0,8
2021-12-17,0.0,8
2021-12-20,0.0,8
2021-12-21,0.0,8
2021-12-22,0.0,8
2021-12-23,-0.009873937255859389,8
2021-12-27,-0.0002469554206192548,8
2021-12-28,0.0013938022515185278,8
2021-12-29,0.004933728845016638,8
2021-12-30,0.0013412690277421202,8
2021-12-31,0.005070802171835531,8
2022-01-03,-0.02917879192674333,8
2022-01-04,-0.0045411713327278,8
2022-01-05,-0.0017392585726653254,8
2022-01-06,-0.0007624348726512631,8
2022-01-07,0.004252840909012345,8
2022-01-10,0.0024348533064866285,8
2022-01-11,0.0,8
2022-01-12,0.0,8
2022-01-13,0.0,8
2022-01-14,0.0,8
2022-01-18,0.0,8
2022-01-19,0.0,8
2022-01-20,0.0,8
2022-01-21,0.0,8
2022-01-24,0.0,8
2022-01-25,0.0,8
2022-01-26,0.0,8
2022-01-27,0.0,8
2022-01-28,0.0,8
2022-01-31,0.0,8
2022-02-01,0.0,8
2022-02-02,0.001389895527276419,8
2022-02-03,-0.001124336392054004,8
2022-02-04,0.0019641254404823005,8
2022-02-07,-0.0008889799973325063,8
2022-02-08,0.0008774484634554991,8
2022-02-09,0.002039393266879186,8
2022-02-10,0.0010197676205128126,8
2022-02-11,0.00376853056314852,8
2022-02-14,0.0016476197713786167,8
2022-02-15,0.0011535985869155496,8
2022-02-16,-0.002141547598565885,8
2022-02-17,0.004594257211359309,8
2022-02-18,0.0008492481740132174,8
2022-02-22,-0.0007865342752347848,8
2022-02-23,-1.9163643136921316e-05,8
2022-02-24,0.015608452587332788,8
2022-02-25,0.002265147408910817,8
2022-02-28,0.0,8
2022-03-01,0.0,9
2022-03-02,0.0,9
2022-03-03,0.0,9
2022-03-04,0.0,9
2022-03-07,0.0014571887245178328,9
2022-03-08,0.0021405367482925097,9
2022-03-09,0.0,9
2022-03-10,0.0,9
2022-03-11,0.0,9
2022-03-14,0.0,9
2022-03-15,0.0,9
2022-03-16,0.0,9
2022-03-17,0.0,9
2022-03-18,0.0,9
2022-03-21,0.0,9
2022-03-22,0.0,9
2022-03-23,0.0,9
2022-03-24,0.0,9
2022-03-25,0.0,9
2022-03-28,0.0,9
2022-03-29,0.0,9
2022-03-30,0.0,9
2022-03-31,0.0,9
2022-04-01,0.0,9
2022-04-04,0.0,9
2022-04-05,0.0,9
2022-04-06,0.0,9
2022-04-07,-0.000683402785870979,9
2022-04-08,0.00021761669288178354,9
2022-04-11,0.0005696798131387126,9
2022-04-12,-0.00031113581878783325,9
2022-04-13,0.0006037227807556,9
2022-04-14,0.0009382317981156962,9
2022-04-18,0.00130122818152123,9
2022-04-19,0.0,9
2022-04-20,0.0,9
2022-04-21,-0.00027471736207462794,9
2022-04-22,0.0018616539622240413,9
2022-04-25,-0.0013275396062943923,9
2022-04-26,0.0031752367516226787,9
2022-04-27,0.00045942428106826583,9
2022-04-28,0.0,9
2022-04-29,0.0,9
2022-05-02,0.0,9
2022-05-03,0.0,9
2022-05-04,0.0,9
2022-05-05,0.0,9
2022-05-06,0.0,9
2022-05-09,0.005767236510391571,9
2022-05-10,-0.001158372383857742,9
2022-05-11,0.0010515344478110311,9
2022-05-12,0.001853097276789617,9
2022-05-13,0.0,9
2022-05-16,0.0,9
2022-05-17,0.0,9
2022-05-18,0.003419642205242601,9
2022-05-19,0.0,9
2022-05-20,0.0,9
2022-05-23,0.0,9
2022-05-24,0.0,9
2022-05-25,0.0,9
2022-05-26,0.0,9
2022-05-27,0.0,9
2022-05-31,0.0,9
2022-06-01,0.0,10
2022-06-02,0.0,10
2022-06-03,-0.0016944185791015753,10
2022-06-06,0.0011664630642123086,10
2022-06-07,0.0003189017690767848,10
2022-06-08,-0.004805515378857428,10
2022-06-09,-0.0014446816207540625,10
2022-06-10,0.0026845903974941354,10
2022-06-13,0.00300949948155238,10
2022-06-14,0.00036467040676058105,10
2022-06-15,-0.004817036842058586,10
2022-06-16,-0.0027690682137053724,10
2022-06-17,-0.0027261388172097334,10
2022-06-21,0.0,10
2022-06-22,0.0,10
2022-06-23,0.0,10
2022-06-24,0.0,10
2022-06-27,0.0,10
2022-06-28,0.0,10
2022-06-29,0.0,10
2022-06-30,0.0,10
2022-07-01,0.0,10
2022-07-05,0.0,10
2022-07-06,0.0,10
2022-07-07,0.0,10
2022-07-08,0.0,10
2022-07-11,0.0,10
2022-07-12,0.0,10
2022-07-13,0.0,10
2022-07-14,0.0,10
2022-07-15,0.0,10
2022-07-18,0.0,10
2022-07-19,0.0,10
2022-07-20,0.0,10
2022-07-21,0.0,10
2022-07-22,0.0,10
2022-07-25,0.0,10
2022-07-26,0.0,10
2022-07-27,0.0,10
2022-07-28,0.0,10
2022-07-29,0.0,10
2022-08-01,0.002384536672748183,10
2022-08-02,0.0008106904579368024,10
2022-08-03,0.0019147916617978655,10
2022-08-04,0.001040406949834427,10
2022-08-05,0.001926526706138354,10
2022-08-08,0.0,10
2022-08-09,0.0,10
2022-08-10,0.0,10
2022-08-11,0.0,10
2022-08-12,0.0,10
2022-08-15,0.0,10
2022-08-16,0.0,10
2022-08-17,0.0,10
2022-08-18,0.0,10
2022-08-19,0.0,10
2022-08-22,0.0,10
2022-08-23,0.0,10
2022-08-24,0.0,10
2022-08-25,0.0,10
2022-08-26,0.0,10
2022-08-29,0.0,10
2022-08-30,-0.0013734330104315795,10
2022-08-31,-0.0010154926593228808,10
2022-09-01,0.0,11
2022-09-02,0.0,11
2022-09-06,0.0,11
2022-09-07,0.001993504531860424,11
2022-09-08,-0.002177163857562503,11
2022-09-09,0.0017043203198352508,11
2022-09-12,-0.0015407911741288638,11
2022-09-13,0.000893321840221617,11
2022-09-14,0.00280096191904744,11
2022-09-15,0.0,11
2022-09-16,0.0,11
2022-09-19,0.0,11
2022-09-20,0.0,11
2022-09-21,0.0,11
2022-09-22,0.0,11
2022-09-23,0.0,11
2022-09-26,0.0,11
2022-09-27,0.0,11
2022-09-28,0.0,11
2022-09-29,0.0,11
2022-09-30,0.0,11
2022-10-03,0.0,11
2022-10-04,0.0,11
2022-10-05,0.0,11
2022-10-06,0.0,11
2022-10-07,0.0,11
2022-10-10,0.0,11
2022-10-11,0.0,11
2022-10-12,0.0,11
2022-10-13,0.0,11
2022-10-14,0.0,11
2022-10-17,0.0,11
2022-10-18,0.0,11
2022-10-19,0.0,11
2022-10-20,0.0,11
2022-10-21,0.00019868676260559326,11
2022-10-24,0.0008920488532448978,11
2022-10-25,0.003272841724022868,11
2022-10-26,-0.000374001051043682,11
2022-10-27,-0.0031046321295595813,11
2022-10-28,0.0022821972211766184,11
2022-10-31,0.0,11
2022-11-01,0.0,11
2022-11-02,0.0,11
2022-11-03,0.0,11
2022-11-04,0.0,11
2022-11-07,0.0,11
2022-11-08,0.0,11
2022-11-09,-0.004499286740010433,11
2022-11-10,0.0010645670440210253,11
2022-11-11,-0.010559954444408937,11
2022-11-14,0.00011764115570600531,11
2022-11-15,0.010351060899102649,11
2022-11-16,0.0,11
2022-11-17,0.0,11
2022-11-18,0.0,11
2022-11-21,0.0,11
2022-11-22,0.0,11
2022-11-23,0.0,11
2022-11-25,0.0,11
2022-11-28,0.0,11
2022-11-29,0.0,11
2022-11-30,0.0,11
2022-12-01,0.0,12
2022-12-02,0.0,12
2022-12-05,0.0,12
2022-12-06,0.0,12
2022-12-07,0.0,12
2022-12-08,0.0,12
2022-12-09,0.00010985963821408262,12
2022-12-12,-0.0018823724306933354,12
2022-12-13,-0.005308849557188022,12
2022-12-14,0.0002937239487410537,12
2022-12-15,-0.001607018707795449,12
2022-12-16,0.0021128553689369056,12
2022-12-19,0.0022362316384907377,12
2022-12-20,-0.0026982913849504797,12
2022-12-21,-0.0005463980959998782,12
2022-12-22,0.004590903213040232,12
2022-12-23,0.002693904835358696,12
2022-12-27,0.010841255287599605,12
2022-12-28,-0.0006726003348653808,12
2022-12-29,0.0001823135144607413,12
2022-12-30,0.000678457766073226,12
2023-01-03,0.0010506738906579383,12
2023-01-04,-0.0007204771327814496,12
2023-01-05,0.00147975486588936,12
2023-01-06,-0.0057190213041361515,12
2023-01-09,0.00040848834963491676,12
2023-01-10,-0.004263456031547208,12
2023-01-11,-0.00038667436609907124,12
2023-01-12,0.00230341330717998,12
2023-01-13,0.0016576163605557248,12
2023-01-17,0.00475174779003984,12
2023-01-18,-0.003204482809972986,12
2023-01-19,0.0009058103037835608,12
2023-01-20,-0.007929134376626457,12
2023-01-23,-0.0064387193536810106,12
2023-01-24,0.0004831982022444059,12
2023-01-25,0.0008152426883845099,12
2023-01-26,-0.006821916203413214,12
2023-01-27,-0.00036491388218284904,12
2023-01-30,0.022479175488426373,12
2023-01-31,-0.002114687029796114,12
2023-02-01,-0.004419310357751893,12
2023-02-02,0.002575600689984192,12
2023-02-03,0.011257795025934714,12
2023-02-06,0.0033090928062005087,12
2023-02-07,-0.0021975459980339007,12
2023-02-08,0.003908857486144557,12
2023-02-09,0.0014315464263685573,12
2023-02-10,0.0,12
2023-02-13,0.0,12
2023-02-14,0.0,12
2023-02-15,0.0,12
2023-02-16,0.0,12
2023-02-17,-0.0016800986727657508,12
2023-02-21,0.00081253781932622,12
2023-02-22,0.0019399021507595648,12
2023-02-23,-0.00014944030773622607,12
2023-02-24,-0.00822708615256873,12
2023-02-27,-0.005022546618755674,12
2023-02-28,0.004171138354319259,12
2023-03-01,0.0,13
2023-03-02,0.0,13
2023-03-03,0.0,13
2023-03-06,0.0,13
2023-03-07,0.0,13
2023-03-08,0.0,13
2023-03-09,0.0,13
2023-03-10,-0.004152543800354014,13
2023-03-13,-0.0040228824722811085,13
2023-03-14,0.0,13
2023-03-15,0.0,13
2023-03-16,-0.0060779440393228246,13
2023-03-17,-0.008269396053015687,13
2023-03-20,0.011295698473402949,13
2023-03-21,0.00016600889954898612,13
2023-03-22,0.00037040122562159716,13
2023-03-23,-0.005961387527262163,13
2023-03-24,-0.0022110376465805937,13
2023-03-27,0.00436113601343413,13
2023-03-28,0.001301436718681881,13
2023-03-29,-0.003579500842657124,13
2023-03-30,-0.0034919370779044057,13
2023-03-31,-0.00295810638081917,13
2023-04-03,0.0,13
2023-04-04,0.0,13
2023-04-05,0.0,13
2023-04-06,0.0,13
2023-04-10,0.002333349133327056,13
2023-04-11,0.002849538437518895,13
2023-04-12,0.0,13
2023-04-13,0.0,13
2023-04-14,0.0,13
2023-04-17,0.0,13
2023-04-18,0.0,13
2023-04-19,0.0,13
2023-04-20,0.0,13
2023-04-21,0.0,13
2023-04-24,0.0,13
2023-04-25,0.0,13
2023-04-26,0.0,13
2023-04-27,0.0,13
2023-04-28,0.0,13
2023-05-01,0.0,13
2023-05-02,0.0,13
2023-05-03,-0.0010444689693641651,13
2023-05-04,-0.001965265134594385,13
2023-05-05,0.0014632008654682505,13
2023-05-08,-0.001243392825905576,13
2023-05-09,-0.001154065632974155,13
2023-05-10,-0.0002487599867141421,13
2023-05-11,-0.00048485894604954893,13
2023-05-12,0.0002997512746516495,13
2023-05-15,-0.0005991540871159717,13
2023-05-16,0.0006197643556478116,13
2023-05-17,-0.0010834844112214137,13
2023-05-18,0.00035835823646079845,13
2023-05-19,0.0016215952101807929,13
2023-05-22,0.001725374042774508,13
2023-05-23,0.004539496186865444,13
2023-05-24,0.0,13
2023-05-25,0.0,13
2023-05-26,-0.0006702882824900502,13
2023-05-30,0.00563202346851055,13
2023-05-31,-0.0030690399716363226,13
2023-06-01,0.0,14
2023-06-02,0.0,14
2023-06-05,0.0,14
2023-06-06,0.0,14
2023-06-07,0.0,14
2023-06-08,0.0,14
2023-06-09,0.0,14
2023-06-12,0.0,14
2023-06-13,0.0,14
2023-06-14,-0.001981014404296877,14
2023-06-15,-0.002598162041595131,14
2023-06-16,0.002050866441272836,14
2023-06-20,0.0009719804581387326,14
2023-06-21,0.007616247768364781,14
2023-06-22,0.0,14
2023-06-23,0.0,14
2023-06-26,0.0,14
2023-06-27,0.0,14
2023-06-28,0.0,14
2023-06-29,0.0,14
2023-06-30,0.0,14
2023-07-03,0.0,14
2023-07-05,0.0,14
2023-07-06,0.0,14
2023-07-07,0.0,14
2023-07-10,-0.0015521899487003221,14
2023-07-11,-0.002487078599174075,14
2023-07-12,0.00102670078221756,14
2023-07-13,-0.0012168834797371408,14
2023-07-14,-0.002767462407718746,14
2023-07-17,0.002502428974524129,14
2023-07-18,0.00622500738719145,14
2023-07-19,-0.001774374811488566,14
2023-07-20,0.001914394115209772,14
2023-07-21,0.0058877402007506685,14
2023-07-24,-0.0010855420132587223,14
2023-07-25,0.0006243563011942843,14
2023-07-26,0.0019259155698168051,14
2023-07-27,0.00133914685964176,14
2023-07-28,0.0,14
2023-07-31,0.0038446056946752627,14
2023-08-01,0.0,14
2023-08-02,0.0,14
2023-08-03,0.0,14
2023-08-04,0.0,14
2023-08-07,0.0,14
2023-08-08,0.0,14
2023-08-09,0.0,14
2023-08-10,0.0,14
2023-08-11,0.0,14
2023-08-14,0.0,14
2023-08-15,0.0,14
2023-08-16,0.0,14
2023-08-17,0.0,14
2023-08-18,0.0,14
2023-08-21,0.0,14
2023-08-22,0.0,14
2023-08-23,0.0,14
2023-08-24,0.0,14
2023-08-25,0.0,14
2023-08-28,0.0,14
2023-08-29,0.0,14
2023-08-30,0.0,14
2023-08-31,0.0,14
2023-09-01,0.0,15
2023-09-05,-0.011989155136108431,15
2023-09-06,-7.683129088631446e-05,15
2023-09-07,0.006964320575670868,15
2023-09-08,0.007498380672745553,15
